Temperature_min,Temperature_max,WindSpeedAt3am,WindSpeedAt10am,WindSpeedAt6pm,HumidityLevelAt10am,HumidityAt6pm,PressureAt10am,PressureAt6pm,TemperatureAt10am,TemperatureAt6pm,WillRainTomorrow?
33.2,31.9,50,32,25,75,52,1024.2,1025,34.9,37.6,No
22,25.9,38,17,19,63,43,1016.7,1013.3,27.9,32.3,Yes
27.3,22,72,25,35,99,94,1012.9,1005.4,24.2,23.9,Yes
19.8,24.8,32,15,30,98,62,1027.3,1022.2,27,39.3,Yes
23.6,17.6,31,19,19,85,92,1023.9,1017.5,26.6,24.5,Yes
29.9,41.4,24,14,19,64,38,1020.1,1021.8,33.8,50.7,No
20.4,23.5,30,9,10,94,41,1030.1,1027.3,18.6,32.4,No
25.5,16.7,54,30,30,89,53,1022.7,1027.6,20.3,23,Yes
31.9,43.9,42,18,21,31,16,1023.5,1019,44.1,54.5,No
27.9,23.6,22,8,9,107,106,1032.3,1029.4,31.8,30.7,Yes
19.8,22.3,37,30,27,87,53,1029.7,1027.8,20.8,33.6,No
39.1,37,43,22,20,73,49,1021.6,1012,34.1,45.2,Yes
18.2,24.4,29,14,16,98,62,1024.7,1027.1,29.2,36.6,No
37.4,28.8,52,32,28,94,47,1014.4,1016.6,37.5,32.7,No
22.7,32.3,34,9,9,84,38,1038.5,1031.5,36.2,35.9,No
19,24.9,24,12,12,103,86,1023.7,1022.6,26.1,32.6,No
18.6,23.3,38,28,9,56,43,1031.7,1024.7,29.2,35.7,No
23.4,29.2,40,3,26,63,55,1028.7,1023.1,37,32.4,No
29.2,41.3,38,13,16,54,35,1024.2,1021.3,40.3,49.8,No
24.1,25.8,27,12,18,105,83,1019.3,1018.5,31.5,28.3,Yes
22.3,22.5,60,29,30,76,64,1016.4,1017.2,21.7,23.6,Yes
31.2,30.9,49,17,23,56,28,1023.2,1020.1,37.6,33.6,No
21.5,25.3,63,12,20,100,102,1021.8,1015.9,24.2,23,Yes
15.2,29.5,16,5,17,103,51,1032.3,1028.1,28.3,39.4,No
27.9,18.2,23,6,15,108,109,1019.1,1023.2,20.3,28.2,Yes
27.8,35.3,21,4,14,94,53,1024.2,1020.3,32.9,46.8,No
28.2,25.4,45,24,26,88,93,1031.9,1023.7,27.1,31.3,Yes
34.1,22.3,27,16,14,83,99,1028.3,1028.1,36.9,27.6,Yes
20.1,25.1,44,4,28,102,68,1024.9,1026.7,22,36.6,No
14.9,25.6,34,10,24,90,63,1025.5,1018,25.6,36.7,Yes
17.6,27.9,20,8,8,103,62,1033,1029.9,19.9,30.9,No
23.5,38.9,38,13,11,82,45,1017.6,1019.6,36.3,38.7,No
18.8,16.2,22,6,13,108,77,1040,1040.5,16.2,21.9,No
22.7,38.1,38,15,23,61,41,1026.6,1026.7,28.8,43.2,Yes
19.6,23.2,42,24,6,76,44,1022.9,1017.1,26.7,32.2,Yes
21.6,29.5,26,12,15,73,44,1029.2,1028.7,24,34.4,No
28.7,29.4,37,26,14,90,78,1014.8,1015.5,29.2,39.2,Yes
19.6,23.2,42,24,6,76,44,1022.9,1017.1,26.7,32.2,Yes
35.5,26.2,28,14,11,87,82,1028.9,1025.9,36,30.8,Yes
21.6,22.6,58,25,36,94,70,1010.4,1013.8,29.4,32.1,No
30.9,25.8,52,24,29,103,80,1018.9,1013.2,26.6,33.6,Yes
17,25.9,58,7,34,97,57,1018.3,1016.1,21.1,27.2,Yes
28,38.1,58,6,17,60,44,1015.3,1012.6,39.8,52.1,Yes
26.4,36.7,36,11,17,81,34,1021.9,1015.9,29.3,40.2,No
18.5,26,18,6,16,104,55,1037.3,1037.2,20.1,29.5,No
17.2,16.5,37,11,29,103,67,1031.9,1024.9,18.8,22.9,No
18.9,22.4,11,2,5,103,46,1027.9,1023.2,18.6,27.3,No
15.5,24.6,31,10,21,84,45,1038,1039.3,19.5,32.5,No
35,33.1,38,21,19,74,64,1016.8,1016.5,32.5,42.4,No
31.4,34.8,34,13,19,97,58,1025.2,1023.2,31.6,41.4,Yes
23.4,32.7,32,23,20,57,28,1030.4,1034.9,29.5,33,No
28.6,24.8,35,14,18,101,91,1009.9,1009.1,33.7,35.7,Yes
25.3,34.7,22,19,13,101,68,1022.7,1017.7,29.4,39.6,Yes
25.4,24.6,41,10,25,64,47,1017.8,1021.1,26.1,31.3,No
31.7,29.6,38,13,25,57,56,1028.1,1027.2,34.3,40.9,Yes
37.9,44.6,53,26,31,52,33,1014.2,1012.9,47.1,53.4,Yes
32.4,36.4,34,12,24,78,49,1028.6,1016.1,37.6,37.9,No
30,35.1,30,10,15,85,46,1021.8,1020.4,33.3,34.4,No
33.1,43.3,50,14,31,76,47,1023.6,1015.9,42.5,43,Yes
25.3,23.8,26,15,6,103,77,1032.3,1022.4,24,29.3,No
34.6,35.2,36,16,14,70,52,1023.4,1021,31.9,39.2,No
21.7,22,45,29,28,84,72,1013.7,1011.6,22.7,22.8,Yes
23.2,24.6,16,8,11,99,64,1024.7,1024.5,26.3,30.1,No
27.7,42.3,34,11,13,57,24,1028.1,1023.9,35.4,43.1,No
14.6,25.5,25,9,13,89,50,1032.4,1035.1,25.2,34.3,No
23.7,22.7,70,39,35,45,34,1021.4,1014.4,24.4,26.3,No
32.9,30.3,71,41,38,55,33,1009,1012.2,35.7,36.9,No
29.4,22.9,39,19,19,88,96,1031.7,1032.2,31.9,29.4,Yes
27.9,37.1,37,14,18,82,62,1013,1013.8,39.2,38.4,No
33.9,41.6,54,16,23,51,44,1019.3,1013,42.3,46.9,Yes
21.8,30.6,50,9,31,103,45,1014.5,1011,23.1,34.2,No
27.4,17.3,45,12,31,101,64,1028.6,1024.6,25.8,24.2,No
18.7,24.1,20,4,12,91,62,1043.2,1034,19.6,26.9,No
16.5,24.8,22,6,9,91,61,1038.8,1030.1,19.4,24.7,No
28.8,32.8,35,13,23,76,74,1019.8,1018.7,34,41.6,Yes
22.5,14.4,61,29,28,91,88,1018.4,1011.6,17.6,28.6,Yes
12.6,27.9,33,6,13,98,57,1030.9,1017,28.9,29.8,No
27.8,36.5,26,4,13,91,50,1025.2,1022.2,36.7,44.5,Yes
29,38.6,37,12,11,68,29,1017.1,1018,30.3,41.8,No
35.1,39.9,33,9,10,86,42,1019,1011.8,35.5,42.6,Yes
27.9,32.2,30,13,19,67,47,1016.4,1013.9,34.9,42.5,No
20.2,24,34,5,18,105,76,1027.8,1027.9,28.1,23.4,Yes
19.8,26.3,19,11,2,107,69,1025.3,1019.3,28.7,32,No
34.3,44,40,11,24,79,43,1023.6,1013.2,32.5,43.9,No
42.3,43.2,41,23,10,49,35,1023.3,1025.2,45.9,54.8,No
39.6,40.6,35,16,26,83,53,1023,1017.8,36.7,43.9,No
24.6,32,36,14,23,73,53,1014,1014.4,31,37.7,No
19.5,23.4,32,13,20,106,56,1010.4,1011.8,24.9,24.6,No
17.3,25.6,52,25,21,68,59,1016.3,1005.9,26.2,32.3,Yes
34.7,24.3,43,14,18,104,108,1012.8,1022.4,37.9,31.7,Yes
33.9,39.6,88,5,13,100,51,1021.8,1012.9,35.3,39,Yes
20.1,27.7,19,14,15,102,55,1029.2,1022.1,21.7,27.1,No
24.9,24,37,10,14,72,49,1038.7,1033.5,29.8,31.2,No
37.6,30.8,52,28,23,77,91,1029.1,1025.7,38.3,37.1,Yes
21.5,31.1,49,14,10,104,39,1016.5,1018.4,24.1,44.5,No
26.3,26.5,25,6,13,97,85,1019.6,1019,30.4,34.3,Yes
26.4,28.8,56,21,34,97,94,1017.4,1017.7,28.1,37.6,Yes
24.1,21.2,40,24,29,87,64,1021.9,1019.4,28.7,23.8,Yes
26.4,35.4,84,26,11,62,27,1017.8,1017.7,40.4,44.8,Yes
21.7,28.4,23,9,15,107,70,1020.9,1016.1,21,34.6,No
29.6,31.9,34,15,15,79,44,1027.2,1020.7,35.3,39,No
37.6,30.8,52,28,23,77,91,1029.1,1025.7,38.3,37.1,Yes
21.6,18.1,55,10,36,90,55,1030.4,1030.1,24.9,22.3,No
21.9,32.5,29,18,15,50,34,1028.5,1026.7,34.8,32.6,No
35.4,38.9,47,15,11,72,48,1015.2,1016.5,43.4,40.9,Yes
28.7,21.3,55,22,26,91,72,1011.7,1011.5,31.2,27.5,Yes
23.3,34.2,41,27,25,75,53,1020.2,1021.2,29.5,39.4,No
20.8,31.2,33,9,27,78,42,1025.3,1027.5,32.2,43.9,No
32.5,36.5,40,11,19,90,57,1025,1023.6,32.1,44.1,No
25,38.5,41,23,23,60,34,1019.7,1017.5,30.9,48.2,Yes
32.4,33.1,38,14,15,91,29,1027,1022.8,31.9,42.8,No
25,40.2,43,26,16,75,30,1019.3,1019.3,34.3,46.6,Yes
34,41.9,36,17,11,72,39,1027.4,1024.6,32.8,41.9,No
20.2,32.2,32,28,18,68,59,1024.6,1020.7,32.2,35.1,No
20.4,25,25,14,14,101,63,1040.1,1038,26.1,35.6,No
24,18.4,46,22,33,80,78,1010,1003.9,20.6,30.9,Yes
20.8,27,42,27,22,59,57,1026,1027.9,31.8,29.8,No
18.3,25,29,8,9,90,53,1039.7,1033.7,19,29.9,No
39.6,34.5,50,7,13,99,97,1002.3,1005.4,38.8,38.9,Yes
35,38.3,51,16,25,78,47,1026.5,1025.1,38.5,41.6,Yes
19.3,31.4,79,29,48,65,32,1018.3,1014.5,37.6,42.5,Yes
19.2,27.7,24,10,15,90,56,1024.3,1030.2,24.6,26.4,No
17.3,23.5,37,12,23,89,53,1032.4,1021,24,30.9,Yes
25.4,35.5,33,17,16,91,53,1023.9,1015.5,31.1,36.6,No
34.5,27.5,39,20,27,99,85,1018.4,1015.7,28.6,36.7,Yes
23,27.6,46,30,19,94,85,1028.9,1024.9,30.6,30.3,Yes
21.3,25.9,39,3,26,106,42,1018.7,1013.4,25.1,31.6,No
29,44.5,56,34,13,54,33,1013.3,1008,40.4,52.3,No
17.1,20.7,41,18,25,105,89,1020.2,1020,19.6,22,Yes
18.5,26.8,33,16,18,99,66,1018,1020,19.2,27.4,No
22.5,22.9,32,19,23,98,80,1031.1,1029.8,23.5,34.4,Yes
25.5,24.7,42,16,23,51,44,1026.3,1017.2,28.3,35.4,No
24.5,40.7,42,11,14,73,37,1024.7,1024.2,32,43,No
16.6,28.7,31,20,15,79,45,1040.3,1029.9,27.6,33.9,No
28.3,23.4,45,23,15,102,107,1017.9,1014.5,33.6,34.3,Yes
29,25.8,49,18,16,92,62,1017.2,1014.2,26.2,30.2,Yes
19.4,28.1,42,30,21,73,68,1029.7,1032,27.9,35,No
28.5,26.7,45,30,18,80,58,1039.6,1037.2,31.6,36.1,No
25.2,31.3,45,16,22,89,55,1023.2,1019.4,34.6,41.6,No
39.5,32.7,44,18,16,92,89,1016.8,1018.9,36.8,33.4,Yes
33.7,38,48,34,30,52,33,1020.3,1016.8,38.8,46.6,Yes
26.7,25,61,23,27,95,98,1005.4,1005.5,28,23.3,Yes
30.2,29.7,36,20,13,79,71,1029.1,1034.7,30.6,40.5,Yes
30.5,47.3,49,11,15,73,29,1015.1,1012.6,39.5,52.6,No
17,24.2,30,11,11,70,43,1032.8,1032.4,27.3,32.6,No
31.6,37.4,37,2,25,91,49,1024.8,1021.4,31.6,41,No
32.7,35.7,35,17,17,97,57,1027.1,1017.8,32.5,41.1,No
18.3,24.6,43,12,35,83,44,1017.9,1011.8,29.3,32.5,No
31.3,29.7,49,19,25,84,74,1027.9,1024.5,35.2,34.6,Yes
24.4,27.5,73,28,21,44,35,1023.5,1016,25.2,36,No
11.7,21.2,28,10,18,100,67,1029.8,1025.7,20.5,25.8,No
32.2,45.3,42,15,23,55,28,1023.6,1015.4,41.2,45.4,No
33.2,26.9,39,19,21,97,100,1022.9,1021.3,33.5,36.2,Yes
20.1,23.3,40,2,22,103,72,1023.7,1021.6,23.3,24.4,Yes
17.4,23.7,45,23,28,87,46,1022.1,1015.1,25.1,24.3,No
28.6,23.8,49,23,20,109,104,1030,1021.1,32.5,23.4,Yes
33.3,26,41,15,15,98,97,1018.8,1016,37.7,31.8,Yes
14.4,29.5,51,12,26,99,47,1027.9,1018.4,28.7,35.2,No
20.1,34.2,36,17,23,78,59,1029.9,1021,30.7,42.5,Yes
31.8,48.5,46,12,25,56,18,1017.3,1018.3,42.3,55.1,No
25.6,26.3,32,17,17,102,105,1026.5,1026.7,31.7,33.8,Yes
34.2,34.3,20,8,10,102,92,1012.3,1009.6,37.1,44.2,Yes
29.6,33.1,46,22,31,84,61,1016.6,1015.4,37.7,37.4,No
30.4,30.5,42,2,23,106,64,1025,1024.1,26.3,36.9,No
20.5,27.6,23,5,13,103,82,1028,1023.7,31.3,29,No
22.4,24.1,50,27,22,98,82,1021.2,1020,27.8,29.9,Yes
21.4,25.8,40,17,21,108,72,1031,1022.5,27.6,33.4,Yes
31.3,29.2,48,30,25,94,92,1020.1,1021.4,37.2,36.1,Yes
22.8,21.7,47,22,22,106,97,1028.7,1020.6,23.9,23.7,Yes
18.2,24.3,30,9,13,79,53,1028.1,1024.2,22.2,34.5,No
21,27.4,32,9,23,83,52,1022.8,1020.2,29.8,29.7,Yes
26.9,32.1,45,6,21,96,63,1020.8,1023.3,37,35.2,No
24.1,23.9,18,12,16,81,58,1036.5,1030,26.4,28.9,No
35,32.9,50,23,29,56,38,1015.6,1007.2,37.5,38.9,No
28.4,44.7,37,16,19,74,46,1021.4,1016,42.3,46.1,No
40,47.7,53,13,6,36,13,1017.2,1019.5,48.9,56,No
34.2,40.9,33,12,23,86,67,1027.9,1021.9,35,41.7,Yes
26.4,21.7,40,18,13,61,99,1020.6,1019.9,32.7,25.6,Yes
30.7,31.3,34,25,25,76,65,1026.2,1029.5,36.8,39.1,No
18.1,31.5,37,7,25,61,44,1022.1,1017.3,31,35.6,Yes
22.1,21.3,51,4,11,104,78,1023.7,1019.8,24,25.9,Yes
20.2,23.5,29,18,19,89,84,1008.8,1012.1,25.5,31,Yes
21.4,16.8,59,29,23,90,78,1005.1,1004,24.3,23.2,Yes
17.6,21.2,36,17,11,70,41,1027.7,1030.3,21.4,32.7,No
31.7,33.8,31,15,11,73,42,1019,1015.4,29.6,43.6,No
29.7,40.6,34,11,27,86,67,1020.8,1009.1,40.2,41.1,No
28.8,27.5,52,18,27,61,56,1008.5,1010.7,31.9,32.5,No
13.5,28.5,24,8,18,107,55,1024.9,1021.9,21.2,29.2,No
22.8,35.1,43,9,28,74,68,1019.9,1024,30.6,40.2,Yes
23.3,36.6,40,14,12,71,39,1028,1026.2,29.9,38.8,No
32,30.4,26,10,9,104,100,1027.5,1025.4,31.9,37.8,Yes
25.3,21.7,78,40,39,86,52,1015.6,1020.3,22.3,28,Yes
30.4,34.7,21,13,9,98,82,1016.7,1021.1,32.6,32.6,Yes
23.5,32.3,27,8,17,84,56,1030.9,1027.6,36.9,35.8,No
12.6,19,22,8,11,103,72,1041.9,1032.2,22.5,31.1,No
27.3,32,31,9,9,84,78,1027.8,1023.3,39.7,37.4,Yes
26.5,37.3,41,6,16,83,67,1026,1019.8,30.6,34.5,Yes
13.4,26,25,9,17,101,46,1032.8,1024.8,23.3,34.7,No
17.8,20.1,37,17,29,106,64,1020.4,1019.6,17.3,32.3,Yes
33.2,33.3,35,14,15,89,68,1028.9,1025.5,35.1,43.8,Yes
13.5,18.6,18,11,2,106,104,1030.1,1027.4,22.3,29,Yes
19.1,24.4,25,12,6,87,36,1020.7,1019,24.4,30.6,No
32.5,34,35,14,20,93,72,1007.6,1013.7,31.4,39.5,Yes
24.3,17.4,52,19,26,98,72,1015.7,1022.9,23.1,28.1,Yes
15,25.4,36,7,19,109,71,1027.6,1028.6,25.8,34.2,No
21.4,28.6,32,10,18,105,79,1030.2,1019.6,24.9,34,Yes
28.6,29.5,36,8,13,73,52,1022.3,1018.6,31.8,36,Yes
27.6,25.3,40,26,28,97,99,1030.7,1027.5,32.2,27.8,Yes
18.5,29.8,34,17,24,61,27,1028,1032.5,32.8,34.9,No
25,33.7,64,23,41,103,60,1016.6,1008.2,32.1,39.8,Yes
34.2,47,53,19,24,35,22,1019.9,1019.7,42.1,54.6,No
32.4,48.1,56,16,29,74,39,1016.2,1011.8,46.6,56.1,No
26.7,25,61,23,27,95,98,1005.4,1005.5,28,23.3,Yes
14.2,26.3,35,12,15,83,51,1032,1031.2,23.8,30.9,No
22.4,22.7,52,26,26,77,44,1023.7,1024.2,21.9,26.9,No
18,25,53,29,21,64,44,1019.2,1019,25.6,30.1,No
13.9,26.8,34,14,18,84,43,1035.2,1026.7,25.1,30.4,No
25.8,31.5,32,22,9,61,49,1027.6,1023.5,30.5,34.9,No
21.4,27.9,34,11,26,58,44,1038.6,1034.5,30.6,34.1,No
23.9,24.9,32,15,22,101,58,1020.7,1020.4,27.7,25.3,Yes
21.3,16.8,26,12,11,102,98,1029.9,1027.9,14.2,17.3,Yes
18.2,21.5,38,5,13,108,72,1030.1,1027.1,26,30.7,No
17,26,34,11,17,103,89,1039.3,1031.8,28.5,28.9,Yes
35.1,28.6,30,13,18,103,96,1013,1011.7,32.4,35.5,Yes
30.3,27.6,48,26,19,60,68,1022.2,1019,37.5,35.5,Yes
34.8,35.8,46,18,30,98,102,1013.9,1014.5,36.1,39,Yes
12.1,25.2,63,12,34,103,51,1024.4,1018.2,16.4,35.1,Yes
29.4,26.8,35,15,22,76,72,1030.2,1025.5,32.4,36.7,Yes
31.3,32,59,27,38,52,28,1016.7,1008.4,38.7,42.9,No
21.9,25.2,25,15,14,106,105,1029.1,1028.1,24.5,34.5,No
26.4,33.4,22,14,13,86,48,1032.4,1030.3,32.2,41.1,No
39.3,43,57,26,16,63,27,1016.8,1016.6,45.6,50.1,Yes
20.4,22.7,45,22,23,63,45,1028,1027.3,27,35.2,No
31.1,28.8,34,16,12,84,70,1023,1020.7,31.9,36.1,Yes
24,38.1,56,19,15,73,33,1015.2,1002.8,36,40.1,Yes
41.3,39.3,40,12,22,69,51,1027.9,1019.9,38.4,43.3,No
18.4,18.3,35,22,23,102,89,1025.6,1020.5,19.1,30.7,Yes
12.6,20.5,18,13,3,107,74,1039.2,1028.9,15.8,22.8,No
25.9,40,32,13,25,69,32,1017,1016.6,31.1,43.3,No
23.6,34.4,49,16,17,78,42,1026.4,1019.8,36.6,36.8,Yes
27.5,34.2,42,10,20,75,42,1023.3,1015.5,37,41.2,No
22.5,36.3,41,10,16,71,33,1033,1019.4,32.2,40.9,No
36.2,40.9,27,9,14,62,40,1029.8,1020,39,48,No
22,17.2,32,14,20,98,78,1025.6,1027,17.9,20.9,Yes
33.9,26.5,57,29,24,72,96,1017.4,1018.6,36.9,31.1,Yes
27.1,25.5,51,18,37,80,44,1016.1,1013.7,27.4,36.8,No
18,16.9,31,18,17,105,71,1041.6,1036.7,23.9,26.2,No
27.6,23.1,38,25,23,98,100,1027.6,1021.9,30,28.5,Yes
18.7,21.3,27,3,9,110,110,1023.3,1016.2,25.2,23.7,Yes
27.5,32.5,30,16,13,60,35,1028.7,1033.5,26.3,38.6,No
13.3,26.8,19,9,16,76,63,1028,1029.7,20.9,33.5,Yes
27.2,29.2,38,10,29,84,52,1025.3,1017,32.3,31.7,Yes
32.1,31.3,43,13,25,64,82,1019.7,1020.5,40.1,26.8,Yes
16,24.8,22,6,11,103,56,1026.8,1018.2,28.1,32.6,No
34.4,40.7,30,14,15,59,38,1021.4,1014.1,40.5,44.1,No
24.7,20.8,63,39,37,106,75,1006.1,1013.3,32.4,32.1,Yes
14.9,22.1,21,16,10,97,70,1028.3,1029.3,18.6,28.6,No
28.1,33.9,40,4,20,98,72,1009,1005.2,34.7,37,No
21.7,23.3,26,17,14,90,80,1028.7,1028.2,25.3,26.8,No
24.1,33.8,17,8,15,98,50,1031.2,1025.5,28.6,39.1,No
27.9,39.2,64,9,22,96,55,1017.1,1003.7,40,40.9,Yes
28.2,23.6,60,22,38,85,58,1021.6,1027,27.9,22.7,No
19.8,21.7,22,2,11,100,70,1041.3,1030.7,26.1,31.1,No
25.9,22,40,19,20,89,69,1032.8,1026.7,20,29.6,No
19,24.5,36,13,23,90,73,1027.4,1016.4,23.2,35.4,Yes
24.7,23.5,52,5,25,83,45,1021.5,1018.2,25.7,32.7,No
26.2,23.8,22,9,6,102,61,1042.1,1041.7,30.8,31.8,Yes
21.5,18.2,29,14,18,103,83,1024.6,1023.8,26,23.2,Yes
25.8,24.2,28,19,13,106,92,1030.2,1020.4,36.1,30.9,Yes
19.3,21.2,63,25,23,60,66,1016.7,1011.1,31.9,24.2,No
25.9,33.3,63,6,35,84,61,1017,1016.3,35.5,31.9,No
23.4,33.6,37,17,18,56,34,1025.9,1020.1,34.2,36.9,No
11.4,21.7,23,9,14,102,67,1042.3,1035.5,16.6,23.5,No
31,26.6,30,16,18,98,79,1023.8,1020.5,25.6,35.4,Yes
29.4,45.8,56,5,29,53,14,1012.8,1012,38.1,49,No
33.8,43.5,73,27,35,73,42,1014.6,1015.7,36.1,48,Yes
16.2,24.2,23,14,16,103,68,1028.7,1024.9,20.7,28.5,No
19.3,34.2,38,12,26,73,37,1029,1025.8,27.9,42.3,No
32.1,28.5,33,6,12,91,102,1032.6,1027.1,33.3,35.4,Yes
18.7,23.6,32,14,13,100,104,1018.7,1016.8,21.9,27.1,Yes
28.5,33.9,39,19,28,68,56,1031.4,1022.6,30.1,44.8,No
30.1,33.1,43,3,32,86,51,1015.1,1016.6,27.7,46.1,No
24,21,33,16,19,107,74,1011.1,1009.8,25.8,33.7,Yes
39.5,32.7,44,18,16,92,89,1016.8,1018.9,36.8,33.4,Yes
27.5,25.5,49,23,32,91,75,1027.7,1030.4,28.4,33.3,Yes
19.3,33.6,43,17,15,67,24,1036.9,1030.3,30.5,42.4,No
11.4,25.8,27,13,18,107,56,1026.2,1021.6,22.1,33.1,Yes
29.8,37.4,38,20,17,57,31,1008.5,1014.3,34.2,48.4,No
30.4,31.1,34,8,15,102,74,1012.1,1010.7,30,40.2,Yes
30.9,41.5,52,21,15,50,32,1025.3,1020,43.5,50.8,No
26.7,31.8,38,10,14,53,41,1018,1018.5,29.8,38.8,No
21.7,25.6,51,36,26,72,43,1034.4,1034.6,29.9,24.5,No
24.3,25.7,29,17,10,84,55,1007.6,1012.7,25,29.9,Yes
32.1,28.7,40,11,4,106,103,1026.3,1024.2,31.6,35.5,Yes
27.6,18.3,49,28,28,104,104,1021.6,1017.9,30.1,30.4,Yes
31.8,38.5,33,15,20,68,51,1018.3,1016.2,39.9,44.2,No
19.5,40.4,34,13,18,77,39,1028.7,1022.6,32.1,44.6,No
18.2,23.3,29,12,12,80,77,1027.6,1021.3,20.3,26,Yes
38.6,34.3,56,7,17,94,69,1027.8,1021.2,35.8,39.8,Yes
20.4,28,45,11,28,95,54,1026,1020.2,21.8,30.4,No
30.1,34.2,73,21,25,63,36,1020.9,1021.6,29.9,42.6,Yes
23.4,16.9,46,17,23,91,89,1021.6,1019.6,22.7,28.7,Yes
37.4,42.9,49,19,13,31,29,1018.1,1014.3,46.2,48.5,No
28.3,38.9,69,18,14,71,100,1024.5,1026.9,40.4,33.5,Yes
12.5,23.9,33,2,16,105,66,1022.6,1019.9,16.8,28.8,Yes
25,26.4,32,2,23,87,61,1034.8,1031,27.2,32.5,No
17.6,28.3,21,15,17,81,53,1035.7,1027.4,25.2,35.7,No
16.8,26.6,28,7,21,107,70,1027.2,1019.7,24.9,26.3,Yes
35.5,37.6,48,6,30,82,53,1025.3,1019.3,35.6,47.3,Yes
30,31.2,45,22,28,71,61,1017.1,1021.2,31.9,40.7,No
13.3,27.6,43,13,19,70,50,1028.7,1029.1,30.8,34.1,No
26.1,26.8,64,26,38,75,66,1025.2,1023.4,30,28.7,No
34.1,35.8,38,6,31,103,66,1026.4,1026.6,39.8,44.9,Yes
31.2,28.3,44,7,31,68,50,1007.4,1009.2,28.9,32.5,No
15.4,18.1,27,4,9,102,55,1046.6,1043.3,19.6,24,No
37.4,45.9,69,18,24,77,27,1014.7,1017.1,32.5,45.8,Yes
18.8,24.2,65,26,25,76,37,1022.5,1013,22,27.8,No
13.3,16.9,25,10,11,103,89,1036.4,1029.2,23,24.6,No
20.2,29.3,38,8,20,93,34,1035.7,1031.3,31.6,38.9,No
21.8,36.6,40,16,19,68,47,1019.7,1014.1,32.8,40.6,Yes
32.5,31,37,14,22,103,110,1021.2,1021.5,30.7,30.4,Yes
22.2,28.7,58,13,37,83,54,1014.4,1011.3,23,37.9,No
22.8,25.4,35,10,24,75,68,1020.5,1019.1,26.9,31.9,No
20.2,29.2,45,14,23,73,50,1035.4,1038.1,34.8,36.3,No
31.2,32.8,32,25,22,81,66,1036.5,1034.7,37.1,42.6,No
14.6,24.9,18,13,17,78,57,1030.7,1027.9,24.6,36.5,No
37.2,33.7,30,16,23,102,72,1025.4,1030.8,38.2,40,Yes
18.2,25.7,51,32,26,60,53,1040.2,1035.1,32.9,38.6,No
12.3,29.7,15,7,11,108,42,1030.8,1030.4,26.4,39.3,No
28.2,32.5,46,24,27,73,51,1021.7,1020,30,37.9,No
32.2,45.4,48,14,18,69,21,1014.1,1016.2,40.2,55,No
21.3,16.8,26,12,11,102,98,1029.9,1027.9,14.2,17.3,Yes
22.4,17.7,60,27,27,107,92,1008.9,1015.3,19.5,28.4,Yes
24.5,28,22,15,15,74,58,1025.2,1025.5,33.5,30.9,No
17.6,28.3,26,12,15,90,38,1022.8,1026.8,19.9,34.3,No
33.3,26,41,15,15,98,97,1018.8,1016,37.7,31.8,Yes
21.4,23.3,24,11,9,94,92,1036.2,1032.8,21.4,23.6,No
20.8,26.4,61,27,32,53,33,1015.8,1016.4,31.8,36.8,No
25.3,30.2,36,17,17,103,98,1026.1,1021.5,35.2,33.2,Yes
29.9,29.9,29,20,11,79,43,1028.6,1025.9,27.7,42.4,No
16.2,35.4,40,19,18,73,39,1027,1024.6,29.1,37.5,No
29.7,34.1,52,20,24,94,75,1023.8,1017.1,40.7,44,Yes
16.2,26.3,31,19,19,86,51,1034.4,1032.2,21.4,33,No
28.8,34.3,35,14,28,85,75,1024.2,1024.8,31.5,42.3,No
15.8,18.3,29,2,19,104,65,1029.5,1022.6,25.1,26.2,No
28.5,29,57,23,39,65,38,1020.7,1019.8,24.9,39.4,No
19.8,27,30,16,12,92,50,1042.8,1031.7,22.4,31,No
25.9,23.8,79,22,20,92,95,1013.8,1002.9,27.3,29.5,Yes
19.6,19.6,44,18,19,101,99,1021.3,1023.8,29.1,27.5,Yes
34.4,38,54,6,25,104,62,1017.9,1016.1,35,41.4,Yes
28.3,38.9,69,18,14,71,100,1024.5,1026.9,40.4,33.5,Yes
38.7,41.3,44,17,23,71,35,1018.3,1012.5,41.8,48.7,Yes
35.5,26.2,28,14,11,87,82,1028.9,1025.9,36,30.8,Yes
11.1,16.9,50,15,7,104,87,1029.3,1025.7,15.7,30.2,No
37.2,31.4,54,21,13,106,108,1026.5,1025.7,40.9,33.1,Yes
9.9,24,44,9,31,86,46,1022.3,1026.7,25,28.6,No
34.7,31.8,30,19,24,99,88,1026.1,1027,38.5,37.9,Yes
26.5,28.3,33,13,18,108,103,1023.2,1018,27.6,35.4,No
18,20.1,65,22,40,90,58,1012.2,1015.8,27.6,32.5,Yes
25.6,28.7,80,35,36,87,54,1010.3,1013.2,26.4,27.7,No
28.8,41.9,65,12,17,80,40,1025.4,1022.6,33.9,50.2,No
25.2,22.6,60,24,22,59,56,1029.4,1030.7,28.5,36,No
17.3,22.7,32,9,14,98,82,1031.7,1029.5,25.6,30.3,Yes
18.9,23.3,27,16,11,91,73,1037.3,1032.8,27.6,26.6,No
13,22.3,40,10,21,82,47,1027,1027.1,22.3,31.8,No
23.2,22.4,46,8,30,83,57,1029.9,1027.4,23.5,31.1,No
39.3,43,57,26,16,63,27,1016.8,1016.6,45.6,50.1,Yes
